Order_ID,Date,Customer,Category,Product,Quantity,Price,Region,Revenue
11560,2025-05-27,Adam,Gaming,Gaming Chair,2,12449.71,Mansoura,24899.42
10119,2025-08-20,Sara,Gaming,Gaming Headset,2,,Mansoura,
11771,2025-08-08,Farah,Accessories,Phone Stand,2,299.42,Ismailia,598.84
10773,2025-11-29,Laila,Electronics,Tablet,2,19233.03,Ismailia,38466.06
10523,2025-07-04,Menna,Gaming,Gaming Keyboard,1,3971.41,Mansoura,3971.41
10514,2025-02-06,Adam,Gaming,Gaming Mouse,1,1840.14,Suez,1840.14
10082,2025-04-11,Mostafa,Home,Coffee Maker,1,5753.6,Qalyubia,5753.6
11884,2025-12-16,Mariam,Home,Office Chair,2,7555.16,Giza,15110.32
11103,2025-06-26,Ahmed,Gaming,Gaming Mouse,1,1001.43,Mansoura,1001.43
10381,2025-01-17,Ali,Electronics,Monitor,2,4866.4,Mansoura,9732.8
11037,2025-12-24,Amr,Electronics,Tablet,1,16379.07,Suez,16379.07
11702,2025-09-27,Mostafa,Accessories,Phone Stand,1,193.57,Ismailia,193.57
10085,2025-08-27,Youssef,Electronics,Headphones,4,6518.68,Ismailia,26074.72
11691,2025-08-06,Mariam,Electronics,Laptop,1,26889.23,Tanta,26889.23
10330,2025-03-25,Karim,Electronics,Monitor,1,5853.66,Giza,5853.66
10007,2025-06-25,Adam,Electronics,Headphones,3,6580.4,Tanta,19741.2
11678,2025-05-01,Hana,Accessories,USB Hub,1,868.29,Cairo,868.29
11666,2025-08-07,Adam,Gaming,Gaming Headset,5,1444.6,Alexandria,7223.0
10923,2025-05-25,Nada,Gaming,Game Controller,1,3914.77,Cairo,3914.77
10882,2025-09-21,Adam,Home,Desk Fan,3,1208.75,Tanta,3626.25
10452,2025-01-02,Hana,Accessories,Phone Stand,2,572.4,Cairo,1144.8
10491,2025-01-26,Karim,Accessories,Mouse,1,751.92,Mansoura,751.92
11492,2025-11-08,Nour,Accessories,Webcam,2,3052.44,Suez,6104.88
10288,2025-05-23,Mohamed,Accessories,Mouse,1,398.38,Cairo,398.38
11263,2025-02-14,Sara,Electronics,Monitor,2,14751.58,Mansoura,29503.16
11073,2025-04-14,Ahmed,Electronics,Monitor,3,17737.38,Cairo,53212.14
11379,2025-07-27,Youssef,Accessories,Mouse,1,1498.68,Tanta,1498.68
11993,2025-02-11,Sara,Home,Air Purifier,2,6945.22,Ismailia,13890.44
10760,2025-05-09,Mohamed,Home,Desk Lamp,1,968.08,Suez,968.08
10808,2025-06-20,Mariam,Gaming,Gaming Headset,4,4936.13,Giza,19744.52
11828,2025-10-19,Mostafa,Gaming,Gaming Chair,1,13485.2,Tanta,13485.2
10837,2025-04-02,Adam,Gaming,Gaming Keyboard,3,1368.22,Mansoura,4104.66
10887,2025-08-01,Aya,Home,Air Purifier,2,9539.99,Giza,19079.98
11233,2025-07-29,Mostafa,Electronics,Tablet,3,17827.13,Giza,53481.39
11177,2025-05-07,Mostafa,Home,Air Purifier,2,4503.06,Ismailia,9006.12
11663,2025-04-15,Nour,Gaming,Gaming Keyboard,2,4050.02,Ismailia,8100.04
10328,2025-11-12,Karim,Home,Desk Fan,2,2140.85,Qalyubia,4281.7
10443,2025-07-05,Amr,Accessories,Keyboard,1,1333.51,Alexandria,1333.51
10781,2025-12-03,Sara,Home,Office Chair,1,6387.06,Alexandria,6387.06
11877,2025-12-05,Mostafa,Accessories,USB Hub,3,959.27,Alexandria,2877.81
10933,2025-12-21,Karim,Gaming,Gaming Keyboard,2,3269.0,Qalyubia,6538.0
11961,2025-08-28,Khaled,Electronics,Laptop,2,28440.8,Suez,56881.6
10178,2025-07-25,Ali,Accessories,Webcam,1,2292.45,Alexandria,2292.45
11825,2025-01-22,Ahmed,Home,Coffee Maker,3,2264.33,Qalyubia,6792.99
11197,2025-01-30,Youssef,Gaming,Gaming Keyboard,3,3865.96,Qalyubia,11597.88
10087,2025-05-02,Khaled,Home,Office Chair,3,6470.01,Suez,19410.03
11419,2025-07-23,Sara,Accessories,USB Hub,1,1036.29,Qalyubia,1036.29
11915,2025-12-15,Ahmed,Accessories,Phone Stand,2,218.54,Tanta,437.08
10458,2025-11-19,Laila,Accessories,Mouse,1,1249.53,Tanta,1249.53
11956,2025-06-04,Menna,Gaming,Gaming Chair,1,10215.19,Cairo,10215.19
10055,2025-02-15,Sara,Accessories,Mouse,5,1203.64,Giza,6018.2
11513,2025-04-03,Mariam,Gaming,Gaming Keyboard,1,2355.66,Mansoura,2355.66
10644,2025-09-09,Hana,Electronics,Monitor,5,14253.44,Alexandria,71267.2
10678,2025-07-04,Farah,Accessories,Keyboard,4,1271.42,Giza,5085.68
10222,2025-04-21,Mostafa,Accessories,USB Hub,1,1189.96,Giza,1189.96
10114,2025-12-08,Mohamed,Gaming,Gaming Chair,1,9996.28,Suez,9996.28
11609,2025-02-21,Laila,Electronics,Headphones,3,2061.63,Alexandria,6184.89
11808,2025-12-16,Mohamed,Electronics,Smartphone,2,20786.74,Suez,41573.48
11380,2025-09-03,Omar,Accessories,Webcam,1,1469.04,Qalyubia,1469.04
10175,2025-09-16,Salma,Home,Desk Lamp,2,505.63,Ismailia,1011.26
10788,2025-07-15,Youssef,Accessories,Webcam,1,1975.86,Cairo,1975.86
10590,2025-06-04,Mariam,Electronics,Smartphone,2,18758.79,Cairo,37517.58
11848,2025-11-02,Hana,Electronics,Monitor,1,15407.11,Mansoura,15407.11
10019,2025-07-19,Menna,Accessories,USB Hub,2,780.83,Alexandria,1561.66
10424,2025-01-21,Nada,Accessories,Keyboard,3,2449.67,Cairo,7349.01
11353,2025-06-09,Laila,Accessories,Webcam,1,3458.73,Cairo,3458.73
10286,2025-06-18,Omar,Electronics,Laptop,1,31993.46,Alexandria,31993.46
11595,2025-12-09,Nada,Home,Office Chair,2,5672.76,Giza,11345.52
10429,2025-11-28,Adam,Accessories,Mouse,1,422.26,Alexandria,422.26
11761,2025-08-20,Omar,Accessories,Phone Stand,1,626.95,Giza,626.95
10756,2025-06-30,Nour,Home,Coffee Maker,1,1874.6,Cairo,1874.6
10670,2025-02-21,Adam,Electronics,Headphones,2,3602.94,Qalyubia,7205.88
10032,2025-01-29,Laila,Electronics,Smartphone,1,19441.63,Mansoura,19441.63
10950,2025-09-14,Karim,Accessories,Mouse,5,1447.64,Qalyubia,7238.2
10723,2025-11-26,Ahmed,Electronics,Monitor,1,17828.49,Giza,17828.49
11511,2025-03-15,Farah,Gaming,Gaming Headset,5,2384.79,Alexandria,11923.95
10215,2025-07-11,Nada,Home,Desk Fan,1,2064.1,Giza,2064.1
10893,2025-06-15,Salma,Gaming,Gaming Headset,5,1898.41,Mansoura,9492.05
11790,2025-08-30,Salma,Accessories,Keyboard,2,1976.26,Cairo,3952.52
10327,2025-07-09,Mariam,Accessories,USB Hub,1,1064.33,Cairo,1064.33
10561,2025-03-04,Sara,Home,Desk Fan,1,527.27,Cairo,527.27
11121,2025-08-11,Aya,Gaming,Game Controller,1,2252.11,Cairo,2252.11
10701,2025-08-24,Hana,Accessories,Webcam,5,2567.34,Cairo,12836.7
11450,2025-01-10,Karim,Home,Office Chair,2,7187.36,Cairo,14374.72
11319,2025-06-30,Hana,Electronics,Headphones,4,3551.38,Mansoura,14205.52
10342,2025-08-07,Karim,Accessories,USB Hub,1,1092.76,Qalyubia,1092.76
10630,2025-12-03,Nada,Electronics,Tablet,1,16100.14,Suez,16100.14
10148,2025-12-23,Nour,Accessories,USB Hub,1,509.39,Mansoura,509.39
11390,2025-02-28,Laila,Accessories,Keyboard,2,1151.72,Cairo,2303.44
10361,2025-02-08,Salma,Accessories,Phone Stand,2,671.54,Cairo,1343.08
10084,2025-02-08,Mohamed,Electronics,Laptop,1,23106.76,Ismailia,23106.76
10049,2025-07-24,Mohamed,Accessories,Keyboard,1,2341.5,Alexandria,2341.5
10469,2025-07-12,Amr,Electronics,Laptop,2,23265.24,Alexandria,46530.48
10156,2025-02-04,Adam,Electronics,Tablet,2,9240.79,Tanta,18481.58
10807,2025-08-25,Farah,Gaming,Gaming Mouse,1,2386.47,Cairo,2386.47
11064,2025-04-01,Mostafa,Accessories,USB Hub,2,434.81,Alexandria,869.62
11209,2025-09-16,Ali,Electronics,Monitor,1,7970.51,Cairo,7970.51
11413,2025-07-04,Nour,Electronics,Monitor,2,6897.91,Suez,13795.82
11211,2025-03-15,Laila,Accessories,Phone Stand,2,161.42,Qalyubia,322.84
11642,2025-02-26,Nada,Gaming,Game Controller,1,2272.79,Tanta,2272.79
10501,2025-07-15,Mostafa,Home,Desk Lamp,1,575.18,Giza,575.18
11778,2025-02-05,Laila,Accessories,Keyboard,1,2116.1,Mansoura,2116.1
10180,2025-06-15,Adam,Electronics,Tablet,1,11037.24,Suez,11037.24
11055,2025-12-22,Khaled,Gaming,Gaming Chair,1,4819.66,Alexandria,4819.66
11781,2025-07-08,Salma,Electronics,Laptop,1,18781.5,Tanta,18781.5
11844,2025-09-03,Omar,Home,Desk Lamp,3,1779.73,Giza,5339.19
11568,2025-03-25,Nour,Electronics,Laptop,1,23644.0,Cairo,23644.0
11165,2025-02-17,Salma,Electronics,Laptop,1,36132.87,Cairo,36132.87
11631,2025-04-24,Khaled,Home,Air Purifier,1,5270.16,Ismailia,5270.16
10529,2025-01-06,Mariam,Electronics,Tablet,2,21854.71,Cairo,43709.42
10347,2025-07-28,Laila,Home,Desk Lamp,3,495.75,Mansoura,1487.25
11768,2025-07-28,Farah,Accessories,Phone Stand,2,181.76,Qalyubia,363.52
11976,2025-06-28,Laila,Gaming,Gaming Chair,3,4749.6,Qalyubia,14248.8
10819,2025-11-21,Adam,Electronics,Headphones,3,2572.58,Cairo,7717.74
11988,2025-04-25,Nour,Accessories,Webcam,2,2780.2,Suez,5560.4
11620,2025-08-14,Karim,Home,Coffee Maker,4,4484.15,Cairo,17936.6
10602,2025-12-21,Omar,Electronics,Headphones,5,6967.04,Tanta,34835.2
11630,2025-02-28,Laila,Accessories,Mouse,5,698.33,Alexandria,3491.65
10244,2025-05-20,Nada,Accessories,Webcam,1,1399.7,Giza,1399.7
11456,2025-02-07,Menna,Gaming,Gaming Chair,3,8078.9,Giza,24236.7
11113,2025-12-30,Adam,Electronics,Tablet,1,14011.06,Cairo,14011.06
11487,2025-12-02,Salma,Accessories,Webcam,3,1926.97,Mansoura,5780.91
10313,2025-01-10,Nour,Electronics,Laptop,1,29711.81,Cairo,29711.81
10436,2025-01-21,Salma,Home,Desk Fan,1,590.59,Alexandria,590.59
11914,2025-09-26,Farah,Accessories,USB Hub,1,1133.17,Mansoura,1133.17
10943,2025-01-24,Farah,Home,Desk Lamp,1,953.99,Tanta,953.99
10309,2025-12-07,Ahmed,Home,Air Purifier,4,4278.58,Giza,17114.32
10431,2025-11-03,Mariam,Electronics,Tablet,1,19877.01,Giza,19877.01
10661,2025-08-24,Menna,Accessories,Phone Stand,1,406.7,Giza,406.7
10371,2025-08-11,Farah,Electronics,Laptop,1,41164.79,Cairo,41164.79
10567,2025-12-31,Mohamed,Accessories,Phone Stand,5,641.92,Giza,3209.6
10989,2025-11-17,Nada,Electronics,Headphones,2,1319.09,Alexandria,2638.18
10182,2025-04-22,Salma,Electronics,Monitor,1,7050.72,Mansoura,7050.72
10875,2025-03-11,Laila,Electronics,Smartphone,3,29869.8,Mansoura,89609.4
10622,2025-09-04,Ahmed,Electronics,Laptop,1,19800.73,Suez,19800.73
11394,2025-02-24,Khaled,Accessories,Mouse,2,1394.16,Cairo,2788.32
11201,2025-05-15,Menna,Home,Desk Lamp,1,808.98,Cairo,808.98
11563,2025-06-01,Mohamed,Home,Office Chair,3,5115.42,Cairo,15346.26
11432,2025-06-05,Omar,Accessories,Keyboard,3,956.67,Suez,2870.01
11855,2025-11-21,Nada,Gaming,Gaming Chair,3,8835.5,Cairo,26506.5
10931,2025-03-25,Ali,Electronics,Tablet,2,14997.59,Ismailia,29995.18
11081,2025-01-03,Ahmed,Home,Office Chair,3,4477.57,Giza,13432.71
10297,2025-11-20,Sara,Home,Desk Fan,3,1133.17,Giza,3399.51
10910,2025-11-26,Mariam,Accessories,Webcam,2,2612.65,Giza,5225.3
10462,2025-04-23,Hana,Home,Desk Lamp,2,493.76,Cairo,987.52
11565,2025-10-31,Nour,Gaming,Gaming Headset,2,3501.91,Giza,7003.82
11575,2025-05-16,Amr,Electronics,Monitor,2,15861.77,Cairo,31723.54
10378,2025-06-05,Sara,Electronics,Headphones,1,3057.5,Tanta,3057.5
10799,2025-05-07,Sara,Home,Coffee Maker,1,6022.87,Ismailia,6022.87
11111,2025-06-28,Sara,Gaming,Gaming Mouse,1,1512.28,Suez,1512.28
10106,2025-12-26,Hana,Electronics,Tablet,4,9994.19,Giza,39976.76
10127,2025-05-15,Ahmed,Gaming,Gaming Keyboard,3,2233.44,Giza,6700.32
11133,2025-05-13,Youssef,Electronics,Headphones,1,6144.87,Ismailia,6144.87
11139,2025-09-20,Mohamed,Accessories,Webcam,2,2783.26,Qalyubia,5566.52
11008,2025-08-17,Amr,Gaming,Gaming Mouse,4,712.27,Cairo,2849.08
10356,2025-03-20,Aya,Home,Air Purifier,1,3697.19,Ismailia,3697.19
11628,2025-06-10,Salma,Accessories,Keyboard,1,2341.05,Alexandria,2341.05
10683,2025-07-06,Menna,Electronics,Tablet,3,9462.0,Mansoura,28386.0
10820,2025-12-02,Hana,Electronics,Smartphone,1,22792.58,Suez,22792.58
10880,2025-06-21,Adam,Electronics,Tablet,1,7168.69,Cairo,7168.69
10210,2025-11-06,Nada,Electronics,Monitor,2,11857.58,Alexandria,23715.16
11830,2025-11-19,Sara,Electronics,Laptop,1,18183.51,Mansoura,18183.51
10141,2025-02-18,Ahmed,Gaming,Gaming Chair,1,8487.79,Ismailia,8487.79
11448,2025-02-25,Mostafa,Gaming,Gaming Mouse,3,923.39,Qalyubia,2770.17
11430,2025-04-03,Amr,Gaming,Gaming Mouse,3,2029.74,Ismailia,6089.22
11925,2025-07-08,Omar,Home,Air Purifier,1,4763.5,Giza,4763.5
11930,2025-01-27,Adam,Electronics,Smartphone,2,18990.06,Suez,37980.12
11104,2025-02-22,Farah,Gaming,Gaming Mouse,2,1532.67,Alexandria,3065.34
11978,2025-06-08,Menna,Accessories,Mouse,3,882.24,Qalyubia,2646.72
11478,2025-10-29,Farah,Home,Desk Fan,4,581.87,Giza,2327.48
10712,2025-01-29,Khaled,Accessories,Keyboard,2,1386.82,Qalyubia,2773.64
11304,2025-08-07,Omar,Accessories,Webcam,2,1186.23,Alexandria,2372.46
10942,2025-01-13,Menna,Accessories,Mouse,1,846.34,Cairo,846.34
10980,2025-06-21,Mostafa,Accessories,Keyboard,2,1274.15,Giza,2548.3
10011,2025-09-16,Salma,Electronics,Tablet,1,19529.96,Alexandria,19529.96
11736,2025-05-05,Farah,Gaming,Gaming Keyboard,2,2676.92,Ismailia,5353.84
11132,2025-08-19,Amr,Accessories,USB Hub,3,704.77,Mansoura,2114.31
10283,2025-10-22,Aya,Accessories,Webcam,2,3231.02,Qalyubia,6462.04
10811,2025-12-25,Salma,Gaming,Gaming Headset,3,3722.23,Ismailia,11166.69
11465,2025-11-12,Farah,Gaming,Gaming Chair,4,12560.01,Ismailia,50240.04
10292,2025-08-19,Khaled,Electronics,Tablet,2,10321.85,Ismailia,20643.7
10755,2025-06-30,Youssef,Electronics,Smartphone,3,19078.03,Mansoura,57234.09
10627,2025-07-09,Mostafa,Accessories,Webcam,2,1388.18,Mansoura,2776.36
10953,2025-05-21,Mohamed,Electronics,Headphones,2,890.58,Ismailia,1781.16
10870,2025-03-04,Mohamed,Gaming,Gaming Chair,2,10186.1,Qalyubia,20372.2
10130,2025-01-02,Sara,Accessories,USB Hub,2,1192.11,Alexandria,2384.22
11673,2025-12-19,Mohamed,Gaming,Game Controller,1,4326.27,Alexandria,4326.27
10844,2025-11-16,Karim,Gaming,Gaming Chair,2,8370.52,Alexandria,16741.04
10324,2025-09-08,Aya,Electronics,Laptop,1,26757.34,Alexandria,26757.34
11325,2025-07-04,Adam,Gaming,Gaming Chair,3,9993.73,Giza,29981.19
11421,2025-11-24,Amr,Electronics,Monitor,1,15046.32,Cairo,15046.32
11782,2025-06-27,Aya,Gaming,Gaming Chair,1,6396.46,Alexandria,6396.46
11879,2025-05-13,Hana,Electronics,Monitor,1,13022.79,Suez,13022.79
10874,2025-10-12,Youssef,Accessories,USB Hub,2,980.47,Qalyubia,1960.94
11602,2025-05-08,Mohamed,Electronics,Headphones,3,6526.72,Tanta,19580.16
10696,2025-12-24,Salma,Home,Desk Lamp,1,447.89,Cairo,447.89
10216,2025-03-20,Aya,Electronics,Smartphone,1,13281.56,Tanta,13281.56
11377,2025-01-13,Ali,Accessories,Phone Stand,3,367.68,Tanta,1103.04
11271,2025-01-25,Amr,Home,Air Purifier,3,9430.55,Mansoura,28291.65
10159,2025-02-22,Nour,Electronics,Monitor,1,8994.76,Tanta,8994.76
11340,2025-05-20,Mostafa,Electronics,Laptop,2,36668.23,Alexandria,73336.46
11049,2025-07-28,Nour,Gaming,Game Controller,2,4510.76,Mansoura,9021.52
10842,2025-10-16,Omar,Home,Air Purifier,2,4989.9,Alexandria,9979.8
10635,2025-07-10,Ahmed,Electronics,Laptop,1,42128.15,Tanta,42128.15
10517,2025-04-27,Farah,Accessories,USB Hub,1,1015.68,Cairo,1015.68
11690,2025-03-06,Khaled,Home,Desk Fan,1,1413.46,Qalyubia,1413.46
11532,2025-03-16,Mostafa,Home,Desk Lamp,3,469.95,Alexandria,1409.85
10598,2025-05-29,Khaled,Electronics,Smartphone,1,20598.14,Alexandria,20598.14
10196,2025-12-26,Adam,Electronics,Laptop,1,20042.85,Alexandria,20042.85
11655,2025-04-15,Salma,Electronics,Laptop,1,32476.2,Cairo,32476.2
11647,2025-06-29,Mohamed,Electronics,Monitor,1,15163.52,Tanta,15163.52
10411,2025-12-17,Ali,Electronics,Smartphone,3,14520.62,Giza,43561.86
10097,2025-08-30,Mostafa,Accessories,USB Hub,1,597.59,Cairo,597.59
11010,2025-05-05,Farah,Accessories,Webcam,2,3272.39,Mansoura,6544.78
11938,2025-11-04,Salma,Gaming,Gaming Headset,1,2996.75,Tanta,2996.75
10157,2025-04-23,Karim,Home,Air Purifier,2,7878.4,Tanta,15756.8
10420,2025-06-06,Karim,Home,Office Chair,1,6301.45,Mansoura,6301.45
11817,2025-05-12,Youssef,Electronics,Headphones,1,6311.88,Tanta,6311.88
10478,2025-01-20,Mariam,Accessories,Phone Stand,5,680.1,Tanta,3400.5
11870,2025-03-26,Amr,Home,Desk Fan,3,1388.79,Giza,4166.37
10669,2025-02-20,Mariam,Electronics,Smartphone,4,,Alexandria,
11814,2025-02-10,Karim,Electronics,Monitor,2,13661.72,Qalyubia,27323.44
11911,2025-12-16,Laila,Electronics,Laptop,5,18731.19,Giza,93655.95
11730,2025-10-26,Amr,Home,Office Chair,1,8688.94,Qalyubia,8688.94
10448,2025-09-08,Nada,Home,Air Purifier,1,8212.57,Tanta,8212.57
10554,2025-06-16,Nada,Accessories,Phone Stand,3,424.43,Cairo,1273.29
10179,2025-10-29,Khaled,Gaming,Gaming Headset,1,2560.48,Suez,2560.48
10391,2025-09-10,Mostafa,Gaming,Gaming Mouse,5,1099.21,Cairo,5496.05
10579,2025-05-23,Laila,Accessories,USB Hub,1,326.99,Giza,326.99
11865,2025-07-10,Menna,Gaming,Gaming Headset,1,3036.54,Alexandria,3036.54
11720,2025-06-29,Mostafa,Electronics,Smartphone,1,18722.94,Giza,18722.94
11371,2025-10-16,Nada,Gaming,Gaming Mouse,5,1773.58,Alexandria,8867.9
11656,2025-05-07,Salma,Gaming,Gaming Headset,2,3869.45,Mansoura,7738.9
10907,2025-02-27,Mostafa,Gaming,Gaming Headset,1,2269.22,Cairo,2269.22
10821,2025-05-23,Mohamed,Gaming,Gaming Mouse,1,1005.77,Ismailia,1005.77
11839,2025-11-08,Hana,Gaming,Game Controller,2,4429.8,Cairo,8859.6
10994,2025-07-11,Mostafa,Accessories,Mouse,1,485.42,Cairo,485.42
11056,2025-03-31,Adam,Accessories,Webcam,2,2475.83,Giza,4951.66
10665,2025-11-10,Mohamed,Electronics,Headphones,1,3895.68,Cairo,3895.68
10143,2025-07-10,Mostafa,Accessories,Webcam,1,1149.24,Cairo,1149.24
11636,2025-01-12,Youssef,Electronics,Laptop,2,33584.83,Ismailia,67169.66
11733,2025-04-07,Khaled,Accessories,USB Hub,1,808.25,Giza,808.25
10865,2025-12-16,Salma,Accessories,Keyboard,1,2410.11,Cairo,2410.11
10422,2025-07-04,Ali,Home,Desk Lamp,4,1504.28,Qalyubia,6017.12
10637,2025-08-26,Ali,Accessories,Webcam,1,3232.43,Qalyubia,3232.43
11484,2025-09-20,Ahmed,Electronics,Tablet,3,10733.54,Tanta,32200.62
10800,2025-06-24,Youssef,Gaming,Gaming Mouse,2,2324.97,Mansoura,4649.94
11074,2025-04-27,Laila,Electronics,Tablet,1,20852.31,Cairo,20852.31
10616,2025-10-15,Mariam,Gaming,Gaming Chair,2,6778.45,Alexandria,13556.9
10295,2025-10-24,Mohamed,Electronics,Headphones,1,3680.6,Cairo,3680.6
10932,2025-01-15,Farah,Gaming,Gaming Headset,4,2264.31,Giza,9057.24
10938,2025-10-15,Adam,Gaming,Gaming Headset,1,2309.68,Giza,2309.68
11918,2025-05-21,Laila,Accessories,Mouse,2,941.56,Tanta,1883.12
10089,2025-06-21,Nada,Gaming,Gaming Headset,1,1222.1,Giza,1222.1
10042,2025-09-19,Ahmed,Accessories,Mouse,3,1109.22,Giza,3327.66
11816,2025-09-03,Khaled,Gaming,Gaming Chair,2,7229.9,Alexandria,14459.8
11949,2025-10-15,Sara,Electronics,Headphones,1,2456.29,Giza,2456.29
10132,2025-11-30,Ali,Electronics,Monitor,1,17787.84,Mansoura,17787.84
11011,2025-06-21,Salma,Electronics,Headphones,4,5834.88,Suez,23339.52
10999,2025-05-29,Mohamed,Gaming,Game Controller,1,2827.1,Suez,2827.1
11512,2025-08-15,Amr,Home,Desk Fan,5,1807.57,Ismailia,9037.85
11869,2025-02-19,Laila,Electronics,Laptop,5,29295.34,Suez,146476.7
11354,2025-03-11,Hana,Home,Desk Fan,1,2082.57,Mansoura,2082.57
11510,2025-07-28,Laila,Home,Office Chair,1,8095.19,Cairo,8095.19
10165,2025-01-31,Omar,Electronics,Tablet,1,17405.1,Mansoura,17405.1
10725,2025-03-28,Ahmed,Accessories,Phone Stand,1,366.77,Alexandria,366.77
10291,2025-09-18,Aya,Electronics,Tablet,4,9459.83,Qalyubia,37839.32
11829,2025-10-03,Aya,Home,Coffee Maker,2,5411.38,Qalyubia,10822.76
11547,2025-04-09,Hana,Gaming,Game Controller,5,1240.09,Giza,6200.45
11912,2025-10-09,Omar,Gaming,Gaming Chair,1,8492.68,Qalyubia,8492.68
11028,2025-04-18,Mostafa,Gaming,Gaming Keyboard,1,4256.48,Giza,4256.48
11792,2025-05-11,Menna,Home,Desk Fan,3,787.09,Giza,2361.27
10779,2025-09-14,Amr,Home,Desk Lamp,4,1413.44,Alexandria,5653.76
10840,2025-06-01,Mostafa,Home,Coffee Maker,3,4732.33,Alexandria,14196.99
10349,2025-12-10,Laila,Accessories,Keyboard,1,1328.73,Tanta,1328.73
11960,2025-06-28,Karim,Home,Air Purifier,2,3501.51,Mansoura,7003.02
10572,2025-04-26,Adam,Home,Office Chair,2,4996.28,Suez,9992.56
10918,2025-02-15,Mostafa,Gaming,Gaming Mouse,1,888.42,Mansoura,888.42
10986,2025-06-10,Karim,Accessories,Keyboard,1,2356.57,Mansoura,2356.57
11902,2025-06-22,Sara,Electronics,Monitor,1,11970.17,Alexandria,11970.17
11777,2025-01-20,Mostafa,Home,Desk Fan,2,2203.69,Ismailia,4407.38
11603,2025-12-09,Farah,Electronics,Laptop,3,44932.99,Mansoura,134798.97
11327,2025-03-07,Amr,Electronics,Laptop,2,42036.39,Qalyubia,84072.78
11859,2025-06-15,Laila,Gaming,Game Controller,1,1540.35,Giza,1540.35
10137,2025-07-11,Adam,Accessories,Webcam,2,1295.97,Qalyubia,2591.94
10459,2025-03-12,Mostafa,Electronics,Tablet,2,5400.05,Alexandria,10800.1
10376,2025-02-01,Sara,Electronics,Smartphone,2,13453.21,Alexandria,26906.42
11352,2025-11-25,Ahmed,Accessories,Webcam,1,3015.52,Cairo,3015.52
10334,2025-04-23,Adam,Electronics,Monitor,1,14922.65,Cairo,14922.65
11316,2025-11-14,Adam,Home,Coffee Maker,1,4698.6,Cairo,4698.6
11344,2025-05-11,Amr,Home,Office Chair,1,3737.19,Alexandria,3737.19
11774,2025-08-17,Aya,Gaming,Gaming Mouse,3,863.01,Cairo,2589.03
11469,2025-02-10,Salma,Gaming,Gaming Headset,2,1278.88,Alexandria,2557.76
10817,2025-12-03,Menna,Accessories,Webcam,1,3291.35,Qalyubia,3291.35
11436,2025-09-04,Nour,Electronics,Headphones,3,4099.78,Tanta,12299.34
11672,2025-07-17,Omar,Gaming,Game Controller,1,1436.38,Qalyubia,1436.38
11871,2025-07-02,Omar,Gaming,Gaming Keyboard,2,2200.83,Giza,4401.66
10985,2025-01-09,Adam,Home,Office Chair,3,6923.12,Mansoura,20769.36
11927,2025-02-23,Nada,Accessories,Keyboard,3,1719.65,Mansoura,5158.95
10911,2025-06-16,Salma,Accessories,Phone Stand,5,250.51,Ismailia,1252.55
11945,2025-07-04,Ali,Home,Air Purifier,1,6887.76,Suez,6887.76
11134,2025-05-05,Mostafa,Electronics,Headphones,2,1453.51,Alexandria,2907.02
10329,2025-05-04,Hana,Accessories,Phone Stand,2,392.32,Cairo,784.64
11922,2025-11-24,Youssef,Electronics,Monitor,5,6289.75,Mansoura,31448.75
10319,2025-10-12,Omar,Electronics,Smartphone,2,27455.81,Cairo,54911.62
11541,2025-07-21,Mariam,Home,Desk Lamp,2,1427.66,Qalyubia,2855.32
11369,2025-08-30,Karim,Electronics,Laptop,2,23916.4,Alexandria,47832.8
11746,2025-01-10,Mostafa,Accessories,Webcam,4,1350.26,Mansoura,5401.04
10168,2025-12-23,Adam,Electronics,Smartphone,1,26988.98,Giza,26988.98
10013,2025-07-08,Aya,Gaming,Gaming Headset,1,4417.04,Ismailia,4417.04
11942,2025-05-23,Mohamed,Electronics,Smartphone,1,29979.09,Alexandria,29979.09
10172,2025-02-03,Salma,Electronics,Headphones,4,1524.93,Giza,6099.72
10650,2025-06-22,Menna,Accessories,Webcam,1,2421.55,Alexandria,2421.55
11069,2025-12-27,Amr,Accessories,Mouse,2,1145.63,Alexandria,2291.26
10261,2025-02-22,Farah,Home,Coffee Maker,1,4317.65,Ismailia,4317.65
11222,2025-12-19,Omar,Electronics,Smartphone,2,12670.28,Alexandria,25340.56
11420,2025-01-04,Nour,Gaming,Gaming Chair,1,11398.68,Mansoura,11398.68
10902,2025-03-31,Mohamed,Electronics,Headphones,1,3356.9,Alexandria,3356.9
10673,2025-05-11,Laila,Electronics,Laptop,2,34577.45,Cairo,69154.9
10259,2025-03-24,Hana,Accessories,Webcam,4,1249.55,Alexandria,4998.2
10845,2025-10-13,Mohamed,Electronics,Headphones,2,4692.02,Alexandria,9384.04
10868,2025-04-03,Karim,Electronics,Headphones,2,3649.8,Suez,7299.6
11203,2025-02-01,Mariam,Electronics,Smartphone,2,29863.25,Suez,59726.5
10139,2025-05-28,Menna,Accessories,USB Hub,1,509.3,Cairo,509.3
10894,2025-02-05,Karim,Accessories,Keyboard,1,545.22,Cairo,545.22
11852,2025-04-21,Khaled,Gaming,Game Controller,3,3773.15,Tanta,11319.45
10550,2025-01-14,Youssef,Home,Office Chair,2,3320.76,Cairo,6641.52
10320,2025-04-29,Amr,Electronics,Laptop,3,33103.95,Suez,99311.85
